DISPARAGE ""%",%UITIDIS-1PAR-IJ 1990
AVERAGE ""%$+#OS-!,%UITI1AV-RIJ 1990
BEVERAGE ""%"+#OS1BEV-RIJ 1990
OVERAGE "#%"-!2O^-V*R-1A^J %"+#OS1O^V-*-RIJ 1990
SUFFRAGE ""%"+#OS1S*F-RIJ 1990
FORAGE ""%#+#OS,%UITI1FO'R-IJ 1990
BARRAGE ""%"+#OSB*-1RA"ZH 1990
COURAGE ""%"+#OS1K*R-IJ 1990
ENTOURAGE ""%"+#OS2A"NT-*-1RA"ZH 1990
RAGE ""%#+#OS,%UITI1RA^J 2016
PRESAGE "#%"+#OS1PRES-IJ %",%UITIPRI-1SA^J 1997
VISAGE ""%"+#OS1VIZ-IJ 1997
CORSAGE ""%"+#OSKO'R-1SA"ZH 1997
MASSAGE ""%"+#OSM*-1SA"ZH 1997
MESSAGE ""%"+#OS1MES-IJ 1997
SAUSAGE ""%"+#OS1SO'-SIJ 1997
SAGE ""%#-!+#OS1SA^J 2016
DECOLLETAGE ""%"+#OSDA^-2KA"L-*-1TA"ZH 2016
HERITAGE ""%"+#OS1HER-*T-IJ 2016
ADVANTAGE ""%"+#OS*D-1VANT-IJ 2001
VANTAGE ""%"+#OS1VANT-IJ 2016
VINTAGE ""%"+#OS1VINT-IJ 2016
SABOTAGE ""%#+#OS,%UITI1SAB-*-2TA"ZH 2016
OFFSTAGE ""%#.#^I-!1O'F-1STA^J 2007
BACKSTAGE "#%".%^I_I1BAK-1STA^J %"-!1BAK-2STA^J 2007
HOSTAGE ""%"+#OS1HA"S-TIJ 2007
STAGE ""%#+#OS,%UITI1STA^J 2016
LANGUAGE ""%"+#OS1LAN_-GWIJ 2016
ASSUAGE ""%",%UITI*-1SWA^J 2016
RAVAGE ""%#+#OS,%UITI1RAV-IJ 2016
SAVAGE ""%#-!+#OS1SAV-IJ 2016
SALVAGE ""%#+#OS,%UITI1SAL-VIJ 2016
SEWAGE ""%"+#OS1SU"-IJ 2014
WAGE ""%#,%UITI+#OS1WA^J 2016
VOYAGE ""%#+#OS,%UITI1VO'I-IJ 2016
AGE ""%#+#OS,%UITI1A^J 2017
AGE ""9#+#OS,%UITIIJ -1
BADGE ""%"+#OS1BAJ -1
HEDGE ""%#+#OS,%UITI1HEJ 2025
PLEDGE ""%#+#OS,%UITI1PLEJ 2023
ACKNOWLEDGE ""%",%UITIAK-1NA"L-IJ 2022
KNOWLEDGE ""%"+#OS1NA"L-IJ 2023
LEDGE ""%"+#OS1LEJ 2025
WEDGE ""%#+#OS,%UITI1WEJ 2025
EDGE ""%#+#OS,%UITI1EJ -1
MIDGE ""%"+#OS1MIJ -1
ABRIDGE ""%",%UITI*-1BRIJ 2028
BRIDGE ""%#+#OS,%UITI1BRIJ 2031
PORRIDGE ""%"+#OS1PO'R-IJ 2031
CARTRIDGE ""%"+#OS1KAR-TRIJ 2031
RIDGE ""%#+#OS,%UITI1RIJ -1
DODGE ""%#,%UITI+#OS1DA"J -1
LODGE ""%#,%UITI+#OS1LA"J -1
HODGEPODGE ""%"+#OS1HA"J-2PA"J -1
STODGE ""%",%UITI1STA"J -1
BUDGE ""%",%UITI1B*J -1
ADJUDGE ""%",%UITI*-1J*J 2038
JUDGE ""%#,%UITI+#OS1J*J -1
SLUDGE ""%"+#OS1SL*J -1
SMUDGE ""%#,%UITI+#OS1SM*J -1
NUDGE ""%",%UITI1N*J -1
DRUDGE ""%",%UITI1DR*J -1
GRUDGE ""%#,%UITI+#OS1GR*J -1
TRUDGE ""%",%UITI1TR*J -1
SIEGE ""%"+#OS1SE^J -1
SACRILEGE ""%"+#OS1SAK-R*-LIJ -1
PRIVILEGE ""%#+#OS,%UITI1PRIV-LIJ -1
ALLEGE ""%",%UITI*-1LEJ -1
COLLEGE ""%"+#OS1KA"L-IJ -1
PROTEGE ""%"+#OS1PRO^T-*-2ZHA^ -1
CORTEGE ""%"+#OS1KO'R-2TEZH -1
BEIGE ""%"+#OS1BA^ZH -1
OBLIGE ""%",%UITI*-1BLI^J -1
PRESTIGE ""%"+#OSPRES-1TE^ZH -1
VESTIGE ""%"+#OS1VES-TIJ -1
BILGE ""%"+#OS1BILJ -1
BULGE ""%#+#OS,%UITI1B*LJ -1
INDULGE ""%",%UITIIN-1D*LJ -1
DIVULGE ""%",%UITID*-1V*LJ -1
INTERCHANGE "#%",%UITI2INT-*R-1CHA^NJ %"+#OS1INT-*R-2CHA^NJ 2062
EXCHANGE ""%#+#OS,%UITIIKS-1CHA^NJ 2062
CHANGE ""%#,%UITI+#OS1CHA^NJ -1
MELANGE ""%"+#OSMA^-1LA"NZH -1
FLANGE ""%"+#OS1FLANJ -1
ORANGE ""%"+#OS1O'R-INJ 2069
ARRANGE ""%",%UITI*-1RA^NJ 2069
ESTRANGE ""%",%UITIIS-1TRA^NJ 2068
STRANGE ""%"-!1STRA^NJ 2069
RANGE ""%#+#OS,%UITI1RA^NJ -1
CHALLENGE ""%#,%UITI+#OS1CHAL-*NJ -1
SCAVENGE ""%",%UITI1SKAV-*NJ 2072
AVENGE ""%",%UITI*-1VENJ 2073
VENGE ""%",%UITI1VENJ -1
BINGE ""%"+#OS1BINJ -1
HINGE ""%#+#OS,%UITI1HINJ -1
IMPINGE ""%",%UITIIM-1PINJ -1
CRINGE ""%",%UITI1KRINJ -1
INFRINGE ""%",%UITIIN-1FRINJ 2079
FRINGE ""%"+#OS1FRINJ -1
SYRINGE ""%#+#OS,%UITIS*-1RINJ -1
SINGE ""%",%UITI1SINJ -1
TWINGE ""%#,%UITI+#OS1TWINJ -1
SPONGE ""%#+#OS,%UITI1SP*NJ -1
PLUNGE ""%#,%UITI+#OS1PL*NJ 2085
LUNGE ""%#+#OS,%UITI1L*NJ -1
LOUNGE ""%#,%UITI+#OS1LAU'NJ -1
SCROUNGE ""%",%UITI1SKRAU'NJ -1
EXPUNGE ""%",%UITIIK-1SP*NJ -1
STOOGE ""%"+#OS1STU"J -1
BARGE ""%#+#OS,%UITI1BA"RJ -1
CHARGE ""%#,%UITI+#OS1CHA"RJ -1
LARGE ""%"-!1LA"RJ -1
CONCIERGE ""%"+#OSKO^N-1SYERZH -1
EMERGE ""%",%UITII-1M*RJ 2095
MERGE ""%",%UITI1M*RJ -1
SERGE ""%"+#OS1S*RJ -1
DETERGE ""%",%UITIDI-1T*RJ -1
DIVERGE ""%",%UITIDI^-1V*RJ 2099
VERGE ""%#+#OS,%UITI1V*RJ -1
DIRGE ""%"+#OS1D*RJ -1
GEORGE "","+#OS1JO'RJ -1
FORGE ""%#+#OS,%UITI1FO^RJ -1
GORGE ""%#+#OS,%UITI1GO'RJ -1
SPLURGE ""%"+#OS1SPL*RJ 2108
SCOURGE ""%#+#OS,%UITI1SK*RJ 2108
PURGE ""%#,%UITI+#OS1P*RJ 2108
SURGE ""%#,%UITI+#OS1S*RJ 2108
URGE ""%#,%UITI+#OS1*RJ -1
GAUGE ""%#+#OS,%UITI1GA^J -1
REFUGE ""%"+#OS1REF-2YU"J -1
CENTRIFUGE ""%"+#OS1SEN-TR*-2FYU"J -1
SUBTERFUGE ""%"+#OS1S*B-T*R-2FYU"J -1
HUGE ""%"-!1HYU"J -1
DELUGE ""%#+#OS,%UITI1DEL-YU"J -1
GOUGE ""%#+#OS,%UITI1GAU'J -1
ROUGE ""%"+#OS1RU"ZH -1
CACHE ""%#+#OS,%UITI1KASH 2120
MUSTACHE ""%"+#OS1M*S-2TASH 2120
MOUSTACHE ""%"+#OS1M*S-2TASH 2120
ACHE ""%",%UITI1A^K 2146
CRECHE ""%"+#OS1KRESH 2146
CLICHE ""%"+#OSKLE^-1SHA^ 2146
NICHE ""%"+#OS1NICH 2146
AVALANCHE ""%"+#OS1AV-*-2LANCH 2146
RECHERCHE ""%"-!R*-2SHER-1SHA^ 2146
GAUCHE ""%"-!1GO^SH 2146
PSYCHE ""%"+#OS1SI^KE^ 2146
CATASTROPHE ""%"+#OSK*-1TAS-TR*-2FE^ 2129
STROPHE ""%"+#OS1STRO^-FE^ 2146
SHE "","0'PYOSRd1SHE^ 2146
BATHE ""%",%UITI1BA^TH_ 2145
SCATHE ""%#+#OS,%UITI1SKA^TH_ 2145
SHEATHE ""%",%UITI1SHE^TH_ 2145
BREATHE ""%",%UITI1BRE^TH_ 2145
WREATHE ""%",%UITI1RE^-TH_ 2145
LATHE ""%"+#OS1LA^TH_ 2145
TEETHE ""%",%UITI1TE^TH_ 2145
BLITHE ""%"-!1BLI^TH 2139
LITHE ""%"-!1LI^TH_ 2145
WRITHE ""%",%UITI1RI^TH_ 2145
TITHE ""%"+#OS1TI^TH_ 2145
ABSINTHE ""%"+#OS1AB-2SINTH 2145
CLOTHE ""%",%UITI1KLO^TH_ 2145
SOOTHE ""%",%UITI1SU"TH_ 2145
THE "","3#VI1TH_* 2146
HE "","0'PYOSRd1HE^ -1
ZOMBIE $"%"+#OS1ZA"M-BE^ 2180
SPECIE $"%"+#OS1SPE^-SHE^ 2180
DIE $"%#,%UITI+#OS1DI^ 2180
BOUGIE $"%"+#OS1BU"-2ZHE^ 2180
ROOKIE $"%"+#OS1RU'K-E^ 2180
COLLIE $"%"+#OS1KA"L-E^ 2156
MOLLIE $"%"+#OS1MA"L-E^ 2156
CHARLIE $","+#OS1CHA"R-LE^ 2156
UNDERLIE $"%",%UITI2*N-D*R-1LI^ 2156
LIE $"%#+#OS,%UITI1LI^ 2180
COMMIE $"%"+#OS1KA"M-E^ 2180
ANOMIE $"%"+#OS1AN-*-ME^ 2180
STYMIE $"%#+#OS,%UITI1STI^-ME^ 2180
GENIE $"%"+#OS1JE^-NE^ 2180
BONNIE $"%"-!1BA"N-E^ 2180
MAGPIE $"%"+#OS1MAG-2PI^ 2163
PIE $"%"+#OS1PI^ 2180
CAMARADERIE $"%"+#OS2KA"M-*-1RA"D-*-RE^ 2180
EERIE $"%"-!1IR-E^ 2180
MENAGERIE $"%"+#OSM*-1NAJ-*-RE^ 2180
LINGERIE $"%"+#OS2LA"N-J*-1RA^ 2180
GAUCHERIE $"%"+#OS2GO^SH-*-1RE^ 2180
BIJOUTERIE $"%"+#OSBI-1ZHU"T-*-2RE^ 2180
REVERIE $"%"+#OS1REV-*-RE^ 2180
PRAIRIE $"%"+#OS1PRE*R-E^ 2180
CALORIE $"%"+#OS1KAL-*-RE^ 2180
CURIE $"%"+#OS1KYU'R-E^ 2180
SORTIE $"%#+#OS,%UITISO'R-1TE^ 2175
TIE $"%#+#OS,%UITI1TI^ 2180
VIE $"%",%UITI1VI^ 2180
BOWIE $"%"+#OS1BU"-E^ 2180
PIXIE $"%#+#OS-!1PIK-SE^ 2180
CAPERCAILZIE $"%"+#OS2KAP-*R-1KA^L-ZE^ 2180
IE $"9"+#OSE^ -1
BAKE ""%#,%UITI+#OS1BA^K -1
CAKE ""%#+#OS,%UITI1KA^K -1
FAKE ""%$,%UITI+#OS-!1FA^K -1
SHAKE ""%#,%UITI+#OS1SHA^K -1
FLAKE ""%#+#OS,%UITI1FLA^K 2187
SLAKE ""%",%UITI1SLA^K 2187
LAKE ""%"+#OS1LA^K -1
MAKE ""%#,%UITI+#OS1MA^K -1
SNAKE ""%"+#OS1SNA^K -1
BRAKE ""%#+#OS,%UITI1BRA^K 2192
DRAKE ""%"+#OS1DRA^K 2192
RAKE ""%#+#OS,%UITI1RA^K -1
SAKE ""%"+#OS1SA^K -1
INTAKE ""%"+#OS1IN-2TA^K 2197
PARTAKE ""%",%UITIPA"R-1TA^K 2197
STAKE ""%#+#OS,%UITI1STA^K 2197
TAKE ""%#,%UITI+#OS1TA^K -1
QUAKE ""%#,%UITI+#OS1KWA^K -1
WAKE ""%#,%UITI+#OS1WA^K -1
EKE ""%",%UITI1E^K -1
HIKE ""%#,%UITI+#OS1HI^K -1
LIKE "")"-!2LI^K 2203
LIKE ""%%,%UITI-!/!D!1LI^K -1
MIKE ""%"+#OS1MI^K -1
SPIKE ""%#+#OS,%UITI1SPI^K 2206
PIKE ""%"+#OS1PI^K -1
STRIKE ""%#,%UITI+#OS1STRI^K -1
COKE ""%"+#OS1KO^K -1
CHOKE ""%#,%UITI+#OS1CHO^K -1
JOKE ""%#+#OS,%UITI1JO^K -1
BLOKE ""%"+#OS1BLO^K -1
SMOKE ""%#+#OS,%UITI1SMO^K -1
SPOKE ""%#,'UISITI+#OS1SPO^K 2214
POKE ""%#+#OS,%UITI1PO^K -1
BROKE ""%#,%SITI-!1BRO^K -1
STROKE ""%#+#OS,%UITI1STRO^K -1
STOKE ""%",%UITI1STO^K -1
REVOKE ""%",%UITIRI-1VO^K 2219
EVOKE ""%",%UITII-1VO^K -1
INVOKE ""%",%UITIIN-1VO^K -1
PROVOKE ""%",%UITIPR*-1VO^K -1
AWOKE ""(",%SITI*-1WO^K 2223
WOKE ""(",%SITI1WO^K -1
YOKE ""%#+#OS,%UITI1YO^K -1
BURKE ""%",%UITI1B*RK -1
REBUKE ""%#,%UITI+#OSRI-1BYU"K -1
DUKE ""%"+#OS1DU"K -1
JUKE ""%"+#OS1JU"K -1
FLUKE ""%"+#OS1FLU"K -1
PUKE ""%",%UITI1PYU"K -1
DYKE ""%#+#OS,%UITI1DI^K -1
BALE ""%#+#OS,%UITI1BA^L 2262
MUSICALE ""%"+#OS2MYU"-ZI-1KAL 2262
LOCALE $"%"+#OSLO^-1KAL 2262
SCALE ""%#+#OS,%UITI1SKA^L 2262
DALE ""%"+#OS1DA^L 2262
REGALE ""%",%UITIRI-1GA^L 2240
NIGHTINGALE ""%"+#OS1NI^T-[*N-2GA^L 2240
MARTINGALE ""%"+#OS1MA"RT-[*N-2GA^L 2240
GALE ""%"+#OS1GA^L 2262
INHALE ""%",%UITIIN-1HA^L 2244
WHALE ""%#+#OS,%UITI1HWA^L 2244
EXHALE ""%",%UITIEKS-1HA^L 2244
HALE ""%#-!,%UITI1HA^L 2262
KALE ""%"+#OS1KA^L 2262
TAMALE ""%"+#OST*-1MA"L-E^ 2248
FEMALE ""%"-!1FE^-2MA^L 2248
MALE ""%#-!+#OS1MA^L 2262
FINALE $"%"+#OSF*-1NAL-E^ 2262
INTERNATIONALE $"%"+#OS2INT-*R-2NASH-*-1NA"L 2262
RATIONALE $"%"+#OS2RASH-*-1NAL 2262
PALE ""%$-!,%UITI+#OS1PA^L 2262
CHORALE ""%"+#OSK*-1RAL 2262
MORALE $"%"+#OSM*-1RAL 2262
WHOLESALE ""%$+#OS-!,%UITI1HO^L-2SA^L 2257
RESALE ""%"+#OS1RE^-2SA^L 2257
SALE ""%"+#OS1SA^L 2262
STALE ""%"-!1STA^L 2259
TALE ""%"+#OS1TA^L 2262
VALE ""%"+#OS1VA^L 2262
WALE ""%#+#OS,%UITI1WA^L 2262
ALE ""%"+#OS1A^L -1
PROBABLE ""%"-!1PRA"B-*-B*L 2297
PLACABLE ""%"-!1PLAK-*-B*L 2266
AMICABLE ""%"-!1AM-I-K*-B*L 2266
CABLE ""%#+#OS,%UITI1KA^-B*L 2297
UNDERSTANDABLE ""%"-!2*N-D*R-1STAN-D*-B*L 2297
FABLE ""%"+#OS1FA^-B*L 2297
GABLE ""%"+#OS1GA^-B*L 2297
APPRECIABLE ""%"-!*-1PRE^-SH*-B*L 2297
IRREMEDIABLE ""%"-!2IR-I-1ME^D-E^-*-B*L 2297
RELIABLE ""%"-!RI-1LI^-*-B*L 2273
LIABLE ""%"-!1LI^-*-B*L 2297
VARIABLE ""%#+#OS-!1VAR-E^-B*L 2297
SATIABLE ""%"-!1SA^-SH*-B*L 2297
ENVIABLE ""%"-!1EN-VE^-*-B*L 2277
VIABLE ""%"-!1VI^-*-B*L 2297
SYLLABLE ""%"+#OS1SIL-*-B*L 2297
FLAMMABLE ""%"-!1FLAM-*-B*L 2297
CONSCIONABLE ""%"-!1KA"NCH-*-N*-B*L 2297
CAPABLE ""%"-!1KA^-P*-B*L 2297
UNBEARABLE ""%"-!2*N-1BAR-*-B*L 2285
COMPARABLE ""%"-!1KA"M-P*-R*-B*L 2284
PARABLE ""%"+#OS1PAR-*-B*L 2285
ARABLE ""%"-!1AR-*-B*L 2297
PREFERABLE ""%"-!1PREF-*-R*-B*L 2297
SUPERABLE ""%"-!1SU"-P*-R*-B*L 2297
ADMIRABLE ""%"-!1AD-M*-R*-B*L 2297
INDISPENSABLE ""%"-!2IN-DIS-1PEN-S*-B*L 2290
SABLE ""%"+#OS1SA^-B*L 2297
DUBITABLE ""%"-!1DU"-B*T-*-B*L 2296
VERITABLE ""%"-!1VER-*T-*-B*L 2296
CONSTABLE ""%"+#OS1KA"N-ST*-B*L 2294
STABLE ""%#+#OS-!1STA^-B*L 2296
REPUTABLE ""%"-!1REP-Y*T-*-B*L 2296
TABLE ""%#+#OS,%UITI1TA^-B*L 2297
ABLE ""%"-!1A^-B*L 2298
ABLE ""9"-!*-B*L -1
BABBLE ""%",%UITI1BAB-*L -1
DABBLE ""%",%UITI1DAB2*L -1
GABBLE ""%",%UITI1GAB-*L -1
HARDSCRABBLE ""%"-!1HA"RD-2SKRAB-*L 2303
RABBLE ""%"+#OS1RAB-*L -1
SQUABBLE ""%"+#OS1SKWA"B-*L -1
PEBBLE ""%#+#OS,%UITI1PEB-*L -1
NIBBLE ""%#,%UITI+#OS1NIB-*L -1
SCRIBBLE ""%#,%UITI+#OS1SKRIB-*L -1
DRIBBLE ""%#,%UITI+#OS1DRIB-*L -1
QUIBBLE ""%"+#OS1KWIB-*L -1
BOBBLE ""%",%UITI1BA"B-*L -1
COBBLE ""%",%UITI1KA"B-*L -1
GOBBLE ""%",%UITI1GA"B-*L -1
HOBBLE ""%#,%UITI+#OS1HA"B-*L -1
WOBBLE ""%",%UITI1WA"B-*L -1
BUBBLE ""%#,%UITI+#OS1B*B-*L -1
RUBBLE ""%"+#OS1R*B-*L -1
STUBBLE ""%"+#OS1ST*B-*L -1
FEEBLE ""%"-!1FE^-B*L -1
TREBLE ""%$+#OS-!,%UITI1TREB-*L -1
BIBLE ""%"+#OS1BI^-B*L 2330
VINCIBLE ""%"-!1VIN-S*-B*L 2330
CRUCIBLE ""%"+#OS1KRU"-S*-B*L 2330
EDIBLE ""%"-!1ED-*-B*L 2330
FOIBLE ""%"+#OS1FO'I-B*L 2330
VISIBLE ""%"-!1VIZ-*-B*L 2330
ACCESSIBLE ""%"-!AK-1SES-*-B*L 2330
POSSIBLE ""%"-!1PA"S-*-B*L 2330
PERCEPTIBLE ""%"-!P*R-1SEP-T*-B*L 2330
CONTROVERTIBLE ""%"-!2KA"N-TR*-1V*RT-*-B*L 2330
IBLE ""9"-!*-B*L -1
GAMBLE ""%#,%UITI+#OS1GAM-B*L 2336
SHAMBLE ""%",%UITI1SHAM-B*L 2336
BRAMBLE ""%"+#OS1BRAM-B*L 2335
SCRAMBLE ""%",%UITI1SKRAM-B*L 2335
RAMBLE ""%#,%UITI+#OS1RAM-B*L 2336
AMBLE ""%#,%UITI+#OS1AM-B*L -1
TREMBLE ""%#,%UITI+#OS1TREM-B*L -1
RESEMBLE ""%",%UITIRI-1ZEM-B*L -1
ENSEMBLE ""%"+#OSA"N-1SA"M-B*L -1
ASSEMBLE ""%",%UITI*-1SEM-B*L -1
DISSEMBLE ""%",%UITIDIS-1EM-B*L -1
THIMBLE ""%"+#OS1THIM-B*L -1
NIMBLE ""%"-!1NIM-B*L -1
BUMBLE ""%",%UITI1B*M-B*L -1
FUMBLE ""%",%UITI1F*M-B*L -1
HUMBLE ""%#-!,%UITI1H*M-B*L -1
JUMBLE ""%#,%UITI+#OS1J*M-B*L -1
MUMBLE ""%",%UITI1M*M-B*L -1
CRUMBLE ""%",%UITI1KR*M-B*L 2351
GRUMBLE ""%",%UITI1GR*M-B*L 2351
RUMBLE ""%#,%UITI+#OS1R*M-B*L -1
STUMBLE ""%",%UITI1ST*M-B*L 2353
TUMBLE ""%#,%UITI+#OS1T*M-B*L -1
COBLE ""%"+#OS1KO^-B*L -1
NOBLE ""%#-!+#OS1NO^-B*L -1
GARBLE ""%",%UITI1GA"R-B*L -1
MARBLE ""%"+#OS1MA"R-B*L -1
WARBLE ""%#+#OS,%UITI1WO'R-B*L -1
BAUBLE ""%"+#OS1BO'-B*L -1
SOLUBLE ""%"-!1SA"L-Y*-B*L -1
VOLUBLE ""%"-!1VA"L-Y*-B*L -1
DOUBLE ""%%2+NIKIVI\J5a+#OS.%^I_I,%UITI1D*B-*L -1
TROUBLE ""%#,%UITI+#OS1TR*B-*L -1
DEBACLE ""%"+#OSDI-1BA"K-*L -1
PINNACLE ""%"+#OS1PIN-I-K*L -1
TABERNACLE ""%"+#OS1TAB-*R-2NAK-*L -1
MIRACLE ""%"+#OS1MIR-I-K*L -1
ORACLE ""%"+#OS1O'R-*-K*L -1
SPECTACLE ""%"+#OS1SPEK-TI-K*L -1
TENTACLE ""%"+#OS1TENT-I-K*L -1
RECEPTACLE ""%"+#OSRI-1SEP-TI-K*L -1
OBSTACLE ""%"+#OS1A"B-STI-K*L -1
ICICLE ""%"+#OS1I^-2SIK-*L -1
FASCICLE ""%"+#OS1FAS-I-K*L -1
VEHICLE ""%"+#OS1VE^-2IK-*L -1
CHRONICLE ""%#+#OS,%UITI1KRA"N-I-K*L -1
VENTRICLE ""%"+#OS1VEN-TRI-K*L -1
CANTICLE ""%"+#OS1KANT-I-K*L -1
PARTICLE ""%"+#OS1PA"RT-I-K*L 2380
ARTICLE ""%"+#OS1A"RT-I-K*L -1
TESTICLE ""%"+#OS1TES-TI-K*L -1
UNCLE ""%"+#OS1*N_-K*L -1
CIRCLE ""%#+#OS,%UITI1S*R-K*L -1
MUSCLE ""%#+#OS,%UITI1M*S-*L -1
NUCLE $"&!1NU"-KLE^ -1
BOUCLE ""%"+#OSBU"-1KLA^ -1
BICYCLE ""%"+#OS1BI^-2SIK-*L 2389
EPICYCLE ""%"+#OS1EM-*-2SI^-K*L 2389
CYCLE ""%"+#OS1SI^-K*L -1
BEADLE ""%"+#OS1BE^D-[*L -1
LADLE ""%"+#OS1LA^D-[*L -1
CRADLE ""%#+#OS,%UITI1KRA^D-[*L -1
PADDLE ""%#+#OS,%UITI1PAD-[*L -1
STRADDLE ""%",%UITI1STRAD-[*L -1
SADDLE ""%#+#OS,%UITI1SAD-[*L -1
MEDDLE ""%",%UITI1MED-[*L -1
PEDDLE ""%",%UITI1PED-[*L -1
DIDDLE ""%",%UITI1DID-[*L -1
FIDDLE ""%#+#OS,%UITI1FID-[*L -1
MIDDLE ""%#-!+#OS1MID-[*L -1
PIDDLE ""%",%UITI1PID-[*L -1
RIDDLE ""%#,%UITI+#OS1RID-[*L -1
MOLLYCODDLE ""%"+#OS1MA"L-E^-2KA"D-[*L 2404
CODDLE ""%",%UITI1KA"D-[*L -1
TODDLE ""%",%UITI1TA"D-[*L -1
FUDDLE ""%",%UITI1F*D-[*L -1
HUDDLE ""%#,%UITI+#OS1H*D-[*L -1
MUDDLE ""%",%UITI1M*D-[*L -1
PUDDLE ""%"+#OS1P*D-[*L -1
WHEEDLE ""%",%UITI1HWE^D-[*L -1
NEEDLE ""%#+#OS,%UITI1NE^D-[*L -1
BRIDLE ""%#+#OS,%UITI1BRI^D-[*L 2414
SIDLE ""%",%UITI1SI^D-[*L 2414
IDLE ""%#-!,%UITI1I^D-[*L -1
CANDLE ""%#+#OS,%UITI1KAN-D[*L -1
HANDLE ""%#+#OS,%UITI1HAN-D[*L -1
KINDLE ""%",%UITI1KIN-D[*L -1
SPINDLE ""%"+#OS1SPIN-D[*L -1
BRINDLE ""%#+#OS-!1BRIN-D[*L -1
DWINDLE ""%",%UITI1DWIN-D[*L -1
SWINDLE ""%",%UITI1SWIN-D[*L -1
BUNDLE ""%#+#OS,%UITI1B*N-D[*L -1
TRUNDLE ""%",%UITI1TR*N-D[*L -1
POODLE ""%"+#OS1PU"D-[*L -1
GIRDLE ""%"+#OS1G*RD-[*L -1
CURDLE ""%",%UITI1K*RD-[*L -1
HURDLE ""%"+#OS1H*RD-[*L -1
CLIENTELE ""%"+#OS2KLI^-*N-1TEL 2429
TELE ""$!1TEL-* -1
BAFFLE ""%#,%UITI+#OS1BAF-*L -1
WAFFLE ""%"+#OS1WA"F-*L -1
SNIFFLE ""%"+#OS1SNIF-*L -1
RIFFLE ""%#+#OS,%UITI1RIF-*L -1
SCUFFLE ""%",%UITI1SK*F-*L -1
SHUFFLE ""%",%UITI1SH*F-*L -1
MUFFLE ""%",%UITI1M*F-*L -1
SOUFFLE ""%"+#OSSU"-1FLA^ -1
RUFFLE ""%#,%UITI+#OS1R*F-*L -1
TRIFLE ""%#+#OS,%UITI1TRI^-F*L 2440
RIFLE ""%#,%UITI+#OS1RI^-F*L -1
STIFLE ""%",%UITI1STI^-F*L -1
EAGLE ""%"+#OS1E^-G*L -1
GAGGLE ""%"+#OS1GAG-*L -1
HAGGLE ""%",%UITI1HAG-*L -1
DRAGGLE ""%",%UITI1DRAG-*L -1
STRAGGLE ""%",%UITI1STRAG-*L -1
WAGGLE ""%",%UITI1WAG-*L -1
GIGGLE ""%",%UITI1GIG-*L -1
JIGGLE ""%",%UITI1JIG-*L -1
WIGGLE ""%",%UITI1WIG-*L -1
BOGGLE ""%"+#OS1BA"G-*L -1
GOGGLE ""%",%UITI1GA"G-*L -1
JUGGLE ""%",%UITI1J*G-*L -1
SMUGGLE ""%",%UITI1SM*G-*L -1
SNUGGLE ""%",%UITI1SN*G-*L -1
STRUGGLE ""%#,%UITI+#OS1STR*G-*L -1
BANGLE ""%"+#OS1BAN_-G*L 2468
DANGLE ""%",%UITI1DAN_-G*L 2468
TRIANGLE ""%"+#OS1TRI^-2AN_-G*L 2468
JANGLE ""%",%UITI1JAN_-G*L 2468
MANGLE ""%#,%UITI+#OS1MAN_-G*L 2468
SPANGLE ""%"+#OS1SPAN_-G*L 2468
STRANGLE ""%",%UITI1STRAN_-G*L 2468
WRANGLE ""%#,%UITI+#OS1RAN_-G*L 2468
RECTANGLE ""%"+#OS1REK-2TAN_-G*L 2466
TANGLE ""%#,%UITI+#OS1TAN_-G*L 2468
WANGLE ""%",%UITI1WAN_-G*L 2468
ANGLE ""%#+#OS,%UITI1AN_-G*L -1
SHINGLE ""%#+#OS,%UITI1SHIN_-G*L -1
JINGLE ""%#,%UITI+#OS1JIN_-G*L -1
MINGLE ""%",%UITI1MIN_-G*L -1
SINGLE ""%$-!+#OS,%UITI1SIN_-G*L -1
TINGLE ""%",%UITI1TIN_-G*L -1
BUNGLE ""%",%UITI1B*N_-G*L -1
JUNGLE ""%"+#OS1J*N_-G*L -1
OGLE ""%",%UITI1O^-G*L -1
GARGLE ""%",%UITI1GA"R-G*L -1
GURGLE ""%",%UITI1G*R-G*L -1
BUGLE ""%"+#OS1BYU"-G*L -1
PINOCHLE ""%"+#OS1PE^-2N*K-*L -1
LABILE ""%"-!1LA^-2BI^L 2485
AUTOMOBILE ""%"+#OS2O'T-*-MO^-1BE^L 2483
MOBILE "#%"-!1MO^-B*L %"+#OS1MO^-2BE^L 2485
NUBILE ""%"-!1NU"-2BI^L 2485
BILE ""%"+#OS1BI^L -1
FACILE ""%"-!1FAS-*L -1
IMBECILE ""%"+#OS1IM-B*-S*L -1
DIFFICILE ""%"-!2DE^-FI-1SE^L -1
DOMICILE ""%"+#OS1DA"M-*-2SI^L -1
RECONCILE ""%",%UITI1REK-*N-2SI^L -1
DOCILE ""%"-!1DA"S-*L -1
CROCODILE ""%"+#OS1KRA"K-*-2DI^L -1
PROFILE ""%"+#OS1PRO^-2FI^L 2494
FILE ""%#+#OS,%UITI1FI^L -1
FRAGILE ""%"-!1FRAJ-*L 2496
AGILE ""%"-!1AJ-*L -1
CHILE ""%"+#OS1CHIL-E^ -1
BIBLIOPHILE ""%"+#OS1BIB-LE^-*-2FI^L -1
